,strategy_nav,hs300_nav,equal_weight_nav
2022-11-21,3563974.013605948,1623239.6489203149,1851328.339769226
2022-11-22,3612113.050520741,1623429.1423698708,1847912.0916350062
2022-11-23,3617377.3182456903,1625134.5834158745,1851339.9515223454
2022-11-24,3621725.302205761,1617933.832332747,1851053.2481967418
2022-11-25,3619552.2670244374,1626103.5840101948,1849876.6463159574
2022-11-28,3578180.435123889,1607783.0127735778,1834612.412166823
2022-11-29,3637071.375862334,1657387.229864164,1861938.724016574
2022-11-30,3629324.0366037227,1659376.9110845018,1875012.6836096102
2022-12-01,3630001.501825007,1677348.6421071636,1885123.8629743743
2022-12-02,3605530.442776786,1667090.155815292,1881840.166189676
2022-12-05,3614249.587563666,1699790.6958716232,1885960.891823822
2022-12-06,3551874.621248957,1708972.5148364722,1878974.3182308
2022-12-07,3538039.8784392946,1704769.205591776,1875657.168812378
2022-12-08,3558610.340363942,1705087.8991205746,1878676.406899086
2022-12-09,3596200.093621377,1721909.749437976,1885110.0738965427
2022-12-12,3595789.321179188,1702615.870937731,1880220.1269880626
2022-12-13,3594250.562765798,1699273.8955546524,1877263.101934114
2022-12-14,3604803.053446024,1703240.3379874036,1873974.2035326662
2022-12-15,3593817.381323977,1701991.4038880572,1862738.900116599
2022-12-16,3620777.5486596166,1702956.0978130696,1854164.5875542944
2022-12-19,3564486.624455405,1676681.1083644093,1827691.9605120723
2022-12-20,3503650.6251373645,1649032.2914064683,1812950.6412684703
2022-12-21,3509690.159927006,1649686.905141298,1815465.6693467186
2022-12-22,3520510.2993495264,1652051.2665914395,1800452.615204105
2022-12-23,3514319.4630639553,1648687.7578618207,1795523.8148341926
2022-12-26,3515712.774263154,1655264.0418952748,1810700.1036215883
2022-12-27,3552807.767185984,1674368.4269459643,1824143.866248451
2022-12-28,3549181.99049772,1667223.6625638423,1814544.4992607436
2022-12-29,3531584.250109404,1660953.1520512623,1819661.5691894672
2022-12-30,3545176.873248967,1667383.0093282415,1823153.1951013363
2023-01-03,3549771.7981104343,1674389.9602925049,1834737.197789727
2023-01-04,3562893.2636150997,1676564.8282930905,1836743.7484244176
2023-01-05,3595577.12779266,1709136.1682701788,1849751.9583054525
2023-01-06,3591414.4904442676,1714437.6781884385,1862604.6938809322
2023-01-09,3627605.377826756,1728318.0733684143,1871881.997089316
2023-01-10,3621719.7151314435,1730191.4745174337,1876486.3311290625
2023-01-11,3605547.976064202,1726987.3125522144,1876636.4814751653
2023-01-12,3615933.603635163,1730363.7412897572,1878698.4439335668
2023-01-13,3671349.8760527563,1754700.7295497768,1893215.979034247
2023-01-16,3736413.2677029655,1782082.5330106162,1912579.6230992195
2023-01-17,3733822.021018601,1781772.4528204335,1915369.4240396325
2023-01-18,3717267.7775015174,1778787.9309899271,1909708.144543903
2023-01-19,3746723.7614147323,1789856.0711117196,1918132.9160791615
2023-01-20,3766605.0665132557,1800846.6911859661,1938140.3960114615
2023-01-23,3766605.0665132557,,1944672.0311391524
2023-01-24,3763591.782460045,,1944109.4463559156
2023-01-25,3758173.3931279853,,1943549.6650356576
2023-01-26,3816519.216646283,,1949584.405527545
2023-01-27,3839508.600998215,,1951933.1292038057
2023-01-30,3774499.491499626,1809382.5097546016,1945323.250299128
2023-01-31,3829520.3367898157,1790222.138002907,1941422.2187457988
2023-02-01,3902198.29493336,1807048.2949896168,1961997.1412267538
2023-02-02,3976300.374667516,1800683.0377522588,1973373.1672750842
2023-02-03,3938281.78144607,1783663.0806466856,1956679.497586466
2023-02-06,3911661.170441402,1760084.06618489,1938319.0680372126
2023-02-07,3962388.011173626,1763249.4681263363,1946319.3843595386
2023-02-08,3912803.8812137707,1755458.7033480008,1932635.051774725
2023-02-09,3929472.374617232,1779024.7978018716,1949970.9335098173
2023-02-10,3910693.918368521,1768451.9246505098,1940088.1947312958
2023-02-13,3963587.5914370865,1784498.574492455,1956135.6494166232
2023-02-14,3980232.74083363,1785239.3216134466,1959117.973876714
2023-02-15,3996171.588575737,1775936.915907971,1955177.7832190087
2023-02-16,3918374.693851592,1762930.7745975377,1932117.6494463903
2023-02-17,3889074.8197611785,1737530.0390184203,1914054.8473183615
2023-02-20,3914783.803781278,1780157.4518299,1939076.2946595065
2023-02-21,3922362.19016207,1784834.4946984865,1943255.8214169415
2023-02-22,3922027.1904752143,1768727.5514862277,1937146.4609152225
2023-02-23,3908624.2232374856,1767306.350614558,1939713.7966645698
2023-02-24,3893739.651266757,1748959.9393620924,1925773.0044678021
2023-02-27,3891186.886219557,1741548.1614828687,1921734.3630070423
2023-02-28,3913611.056164645,1752581.8482501965,1929414.9359148974
2023-03-01,3938725.7369452976,1777336.5834331003,1938640.3702310696
2023-03-02,3940583.8823390882,1773374.4476696572,1937392.9971962266
2023-03-03,3948931.444993691,1778891.2910533212,1949659.1499166496
2023-03-06,3947259.6798242484,1769614.7253636944,1950551.5843440504
2023-03-07,3899402.916822886,1743705.802806222,1925345.0944340941
2023-03-08,3903859.6165988576,1737357.7722460967,1924174.410626168
2023-03-09,3895133.4471947458,1731216.4618127595,1914722.2535326537
2023-03-10,3877360.571116671,1708516.0078898142,1896314.6276321812
2023-03-13,3917259.2725371113,1726410.2188649306,1907537.4714313743
2023-03-14,3928689.3378948173,1716078.5191948214,1911906.7891160867
2023-03-15,3948074.5180124016,1717025.9864426013,1914037.2138565604
2023-03-16,3945890.648786239,1696461.6404964693,1906704.4489266565
2023-03-17,3970544.170226118,1704932.8590254833,1913854.3133429713
2023-03-20,4021185.4649125594,1696431.4938113126,1920034.340405786
2023-03-21,4022226.023844393,1715079.3719153446,1936499.1839984378
2023-03-22,4005511.1191274817,1722426.549754947,1933596.160569101
2023-03-23,4079645.021128382,1739502.4935615256,1949739.5298314223
2023-03-24,4089557.237533916,1734317.2637145845,1950107.732126098
2023-03-27,4067760.236764651,1728042.4465326967,1947110.9051310788
2023-03-28,4021456.104976437,1722456.6964401035,1935741.480476372
2023-03-29,4104514.0069368193,1725312.018191367,1946047.9653957388
2023-03-30,4130082.773720711,1739261.3200802722,1956631.3661457298
2023-03-31,4195556.869354554,1744601.590022304,1972999.7692858528
2023-04-03,4277490.99789249,1761673.227159575,1990289.472380143
2023-04-04,4274555.748244763,1767073.7904719205,1991712.1064319387
2023-04-05,4252877.0227057,,1989195.4756540223
2023-04-06,4266819.721794967,1764287.375429586,1991370.8569692958
2023-04-07,4265539.675878428,1775760.342466339,2001540.524670196
2023-04-10,4205752.219675511,1767805.9242542963,1989196.3238568068
2023-04-11,4192369.598482182,1765799.016356726,1989022.0825076024
2023-04-12,4185042.7704393426,1764567.3089346122,1991245.7535130274
2023-04-13,4252379.60940006,1752375.128123408,1987434.951970541
2023-04-14,4253328.680349581,1762289.080870632,1999638.6702661668
2023-04-17,4258715.445651692,1787000.7493604557,2009694.8459628618
2023-04-18,4256283.59688666,1792448.68603519,2008518.5401611496
2023-04-19,4244934.392515593,1776311.5961377753,2002125.339215764
2023-04-20,4226551.737332513,1771341.699756239,2000802.727158502
2023-04-21,4172862.431983381,1736694.5451726508,1968469.6514464049
2023-04-24,4166741.564811064,1715191.345317355,1952615.7872815088
2023-04-25,4145814.5308834775,1706590.9267090983,1934664.2134246626
2023-04-26,4148206.1000685235,1705109.4324671149,1938786.940165373
2023-04-27,4190116.8729672693,1717680.600177431,1954358.003043017
2023-04-28,4223428.369057311,1735195.824253435,1971899.42051909
2023-05-01,4221113.786987414,,1971607.1489065322
2023-05-02,4200633.643030603,,1967567.3412604898
2023-05-03,4172569.2188690277,,1964938.278641653
2023-05-04,4149867.187661564,1735695.3978931736,1962800.1192591442
2023-05-05,4226607.21895597,1729937.3810282566,1962394.0849758154
2023-05-08,4308524.890502851,1749653.3131206946,1975971.0856847754
2023-05-09,4275550.426624932,1734674.7172671559,1958086.6934273494
2023-05-10,4249145.017588051,1721319.735742767,1953829.26414991
2023-05-11,4248603.582249127,1718645.2941024431,1952928.743384973
2023-05-12,4228934.528886472,1695863.0134626445,1935482.510840932
2023-05-15,4239343.0883288365,1722189.6829430014,1954104.139268447
2023-05-16,4228669.5224509165,1713283.4908138702,1945723.8368289885
2023-05-17,4244055.037258919,1705514.259382075,1948504.5931042195
2023-05-18,4298374.420991986,1703748.5249657577,1955092.0388692135
2023-05-19,4263499.279136524,1698782.9352535293,1950851.0177616023
2023-05-22,4260160.993460947,1709459.1684682856,1953102.8067085084
2023-05-23,4209003.159295049,1685281.5269726655,1930136.8546476173
2023-05-24,4183125.8694844428,1661982.446015896,1916838.9165156442
2023-05-25,4252799.830430308,1658283.0170802462,1920840.0654991257
2023-05-26,4335448.778605509,1658476.8171991105,1933395.4688296216
2023-05-29,4335448.778605509,1651151.1727060487,1928906.7884875687
2023-05-30,4332847.509338345,1652792.013712431,1933291.749231677
2023-05-31,4337616.131710533,1635905.5633554084,1925602.4446489962
2023-06-01,4387505.5578404665,1639493.0188890477,1931873.0218189734
2023-06-02,4435360.055125263,1663162.473406313,1948446.1365124006
2023-06-05,4432419.394492782,1655591.3487626899,1941944.2774119317
2023-06-06,4437879.376571666,1640048.5792297912,1923845.27711278
2023-06-07,4390583.060605787,1631943.427591965,1916683.9218714882
2023-06-08,4431988.405216315,1645229.5024074244,1919793.817983056
2023-06-09,4441236.14096936,1652339.8134350816,1931765.4410714698
2023-06-12,4501054.599293715,1655668.8688102355,1936968.8422382541
2023-06-13,4534398.343282189,1664488.9275532048,1946225.237293598
2023-06-14,4552207.736866259,1664105.633984785,1944485.1733004246
2023-06-15,4607196.594869008,1690583.0368909256,1962631.9647057252
2023-06-16,4583332.476172784,1706883.780222048,1974771.344848074
2023-06-19,4583332.476172784,1692912.9449866025,1968192.3093176072
2023-06-20,4580582.47668708,1690040.3965581062,1965647.713783796
2023-06-21,4448023.4713696,1664109.9406540936,1933785.9460979225
2023-06-22,4482434.882465016,,1936778.03027149
2023-06-23,4442796.042171955,,1933352.5868668188
2023-06-26,4402627.388623059,1640711.8063032378,1929856.5825707607
2023-06-27,4466342.540838934,1656099.535741045,1947159.1267708724
2023-06-28,4468341.13824765,1654105.547851399,1945385.7497069263
2023-06-29,4474659.463588235,1645940.1028432595,1943258.9784518604
2023-06-30,4537939.161685318,1654816.1482872337,1958124.1764781664
2023-07-03,4545002.804717694,1676534.681607934,1970841.366722007
2023-07-04,4545002.804717694,1679174.6698937938,1973012.6998106358
2023-07-05,4542275.803034863,1666168.5285833604,1963691.1528252785
2023-07-06,4514637.393064747,1654945.3483664764,1952247.4245829307
2023-07-07,4500301.7401512,1647602.477196182,1943525.170324796
2023-07-10,4507028.339728714,1655625.8021171547,1951560.4360771284
2023-07-11,4533219.179411907,1666461.3820963104,1962538.4079353127
2023-07-12,4578226.61963672,1655242.5085487345,1952349.932582265
2023-07-13,4637207.807049005,1678920.5764046162,1976738.6508315278
2023-07-14,4633882.829252583,1679213.4299175662,1973633.2613218494
2023-07-17,4664797.645178356,1665462.2348168334,1966603.4711917043
2023-07-18,4700408.696396565,1660195.1782530386,1966397.1859684568
2023-07-19,4703725.000871825,1658442.3638446457,1966032.1503667093
2023-07-20,4634296.875006501,1646736.8366652557,1947328.5047796967
2023-07-21,4628992.94605385,1645970.2495284155,1945792.8133792137
2023-07-24,4641682.924627199,1638782.4184532124,1941664.682375835
2023-07-25,4665251.256094752,1686112.714149127,1970803.157071362
2023-07-26,4655572.432169385,1682620.0053402658,1968007.9862879757
2023-07-27,4635460.553803782,1680613.0974426954,1961468.727422508
2023-07-28,4701217.260140546,1719541.0813185254,1988506.660519443
2023-07-31,4705575.697212151,1728968.3804339357,1997520.9596993483
2023-08-01,4693483.401673748,1721806.3893745812,1995301.5565704454
2023-08-02,4609157.25810215,1709704.648618847,1980506.3086986109
2023-08-03,4597480.251914691,1724812.4445516283,1986665.1639616296
2023-08-04,4588915.082556262,1731530.8486722494,1989840.4505884117
2023-08-07,4593319.607531304,1718425.65396773,1983963.595126555
2023-08-08,4581317.158896066,1713938.1045486997,1976907.5631998326
2023-08-09,4550079.335256447,1708701.1946700616,1966883.188530477
2023-08-10,4555393.059010564,1712211.1301561554,1969723.3294315382
2023-08-11,4450548.256866605,1672818.0259950515,1940634.742925571
2023-08-14,4417316.809607821,1660612.9251759232,1938189.8107451517
2023-08-15,4406838.766247718,1656577.5760342425,1928000.254044238
2023-08-16,4391664.664199251,1644428.4619161193,1913230.9609751021
2023-08-17,4396034.241037529,1649928.078622551,1916865.38015004
2023-08-18,4367495.8777279435,1629643.6661814447,1900414.5093842654
2023-08-21,4320224.962682731,1606198.1584682,1889065.368008751
2023-08-22,4355411.398732026,1618545.3793744955,1897052.983934025
2023-08-23,4367015.707870676,1592016.296436658,1881102.3471878588
2023-08-24,4358982.477448442,1603558.1701823405,1881492.4658820247
2023-08-25,4357699.285256147,1597408.2464103873,1872655.1862196685
2023-08-28,4385218.262612456,1616129.3378926564,1889644.8511680348
2023-08-29,4390790.018659832,1632275.0411286878,1922949.8081065423
2023-08-30,4375517.5993906995,1631585.9740393932,1928736.451267002
2023-08-31,4358090.275249121,1621577.2745673906,1922515.530065453
2023-09-01,4351179.833099302,1632869.361493204,1926145.2199830287
2023-09-04,4351179.833099302,1657615.483337492,1945045.4270652346
2023-09-05,4348569.125199442,1645285.489108429,1935447.3465204723
2023-09-06,4344115.871244847,1641715.260252022,1932503.5331730463
2023-09-07,4327677.468103545,1618648.739437889,1907628.3957124539
2023-09-08,4346129.551146015,1610690.0145565376,1906439.5627784093
2023-09-11,4376272.209499544,1622554.8885003272,1921774.5207024445
2023-09-12,4349768.503559277,1619566.0600005123,1915070.183735453
2023-09-13,4370010.174111583,1609251.5870076355,1906587.7907227396
2023-09-14,4416343.217668802,1607899.2928448953,1909232.6711165183
2023-09-15,4368769.252294005,1597248.8996459872,1899653.1704888288
2023-09-18,4373645.85964856,1605401.4246462025,1902416.0220488426
2023-09-19,4364038.771357677,1602296.3160750691,1898639.430091178
2023-09-20,4308695.857569926,1595918.1388297873,1888392.2217708866
2023-09-21,4257011.684580407,1581598.4633803864,1870802.1288472265
2023-09-22,4263301.513450322,1610233.50760988,1893704.911874508
2023-09-25,4239961.84896073,1599755.381183296,1888615.3261441556
2023-09-26,4216767.500148172,1590405.6021154316,1876941.2398946225
2023-09-27,4175385.856236229,1593682.9774588887,1879170.1634319776
2023-09-28,4141943.8768040813,1588954.2545586054,1880671.070922286
2023-09-29,4141943.8768040813,,1880321.1031642007
2023-10-02,4138630.3217026377,,1881899.1028094687
2023-10-03,4072261.7045259243,,1875863.3358329113
2023-10-04,4118219.177459273,,1880097.3436024701
2023-10-05,4108144.1190280514,,1879177.4270182895
2023-10-06,4167293.4605693277,,1884588.7321831947
2023-10-09,4190714.0884262505,1586891.3599600298,1886707.0495888416
2023-10-10,4207507.733904464,1575004.9526697001,1878271.5218738872
2023-10-11,4204317.354450417,1579492.5020887302,1885731.9564094332
2023-10-12,4237522.1807839135,1594492.6312888095,1896012.1365713873
2023-10-13,4245932.617330561,1577709.5409951806,1883719.2584692244
2023-10-16,4279673.112163312,1561856.6912720995,1876438.2287129648
2023-10-17,4289960.816641627,1567369.2279864552,1880488.380877676
2023-10-18,4294658.14184643,1554957.4070405385,1862849.1880558832
2023-10-19,4271387.144783268,1521778.8266910096,1842371.5500065102
2023-10-20,4277320.03189148,1511895.020628942,1828990.3579428538
2023-10-23,4269153.8870882895,1496240.2776940328,1806333.3236994967
2023-10-24,4294167.663719308,1501791.5744321614,1820647.7301544307
2023-10-25,4232688.275784867,1509255.0323430824,1816241.3582851652
2023-10-26,4207977.667266586,1513423.888233314,1817153.8567262157
2023-10-27,4219722.205962134,1534203.5676448506,1836559.4916539257
2023-10-30,4264164.285831744,1543411.226625548,1852237.5653189823
2023-10-31,4260220.701488606,1538561.9169846382,1851310.1269940457
2023-11-01,4241444.748725139,1537924.5299270407,1853499.7413602746
2023-11-02,4221698.02744776,1530672.0988122162,1852029.3847490118
2023-11-03,4252315.07721267,1543570.5733899472,1868363.5371245116
2023-11-06,4263848.126338394,1564444.9995262618,1887884.1250174483
2023-11-07,4289751.176086198,1558910.9294653658,1888136.2844384261
2023-11-08,4291318.7974713445,1555168.4338366352,1889134.9977878428
2023-11-09,4260386.9025614755,1555926.407634859,1883017.2949572834
2023-11-10,4304009.809573979,1544582.6406773485,1884944.810489982
2023-11-13,4314394.347632012,1541533.5188072203,1887698.6560126287
2023-11-14,4398457.52879374,1542674.7861738645,1898734.0165920402
2023-11-15,4408108.5189347975,1553523.2861609447,1906153.2411082422
2023-11-16,4388280.307142401,1538497.316945017,1891758.903754858
2023-11-17,4408257.688190943,1536649.7558118461,1895374.6175283326
2023-11-20,4453787.481721311,1540202.7579910208,1901725.025732175
2023-11-21,4426149.732487701,1542248.425912364,1897628.4472694618
2023-11-22,4407361.1326246895,1526464.482898212,1883592.8473096276
2023-11-23,4429236.431750474,1533828.8874150468,1892787.8149213393
2023-11-24,4426578.889891423,1523703.907871726,1881372.8859428684
2023-11-27,4417362.346859073,1512476.420985534,1878513.1918238257
2023-11-28,4426230.930617543,1515310.2093902577,1883949.760562865
2023-11-29,4420981.281998315,1502299.7614105165,1874789.3644483027
2023-11-30,4423852.537716029,1505697.7234945998,1876659.9290025986
2023-12-01,4443739.475243109,1499961.2399762233,1880306.5435086947
2023-12-04,4409790.659564489,1490167.8739696257,1873556.0400981226
2023-12-05,4413831.580035939,1461795.5365679255,1847328.8128072072
2023-12-06,4392748.47797096,1464095.2979784457,1848897.6726607159
2023-12-07,4442863.936786734,1460512.1491141145,1851524.5005688292
2023-12-08,4460585.682558664,1464035.0046081324,1860717.153259207
2023-12-11,4488341.14110122,1472644.036555005,1875553.8763820622
2023-12-12,4516995.169376271,1475809.4384964518,1876692.4732255302
2023-12-13,4576566.508900385,1451179.5967234822,1864229.4846902553
2023-12-14,4579232.870608319,1443578.3253947024,1861800.9074757372
2023-12-15,4590912.275901389,1439095.0826449802,1854549.7179158353
2023-12-18,4615993.065010814,1433849.5594277258,1846249.002701419
2023-12-19,4640852.458806797,1435860.7739946041,1851102.9321595286
2023-12-20,4571210.502036451,1420124.2043428414,1831693.0924897895
2023-12-21,4622817.981263921,1434495.5598239396,1846786.941390555
2023-12-22,4629413.197121772,1437234.6015038851,1844028.8703327763
2023-12-25,4629413.197121772,1441636.0175367533,1844719.8751949158
2023-12-26,4626635.549203498,1431877.10488462,1832143.1958666835
2023-12-27,4640084.83765308,1436859.9212740809,1838809.5999823534
2023-12-28,4639800.822153018,1470529.4619247322,1864537.4025731566
2023-12-29,4623284.913701667,1477665.612968238,1871009.7784969877
2024-01-02,4571457.721074531,1458388.961145225,1857214.1607009107
2024-01-03,4528894.6135100825,1454922.0923522124,1850351.9237635836
2024-01-04,4509167.75869767,1441463.7507644293,1839259.0766825378
2024-01-05,4516602.595915322,1433737.586025715,1826854.4405175953
2024-01-08,4596105.585288021,1415197.3746543855,1810077.5616898488
2024-01-09,4596688.504867739,1417970.8696887959,1812712.4218126016
2024-01-10,4625467.013634866,1411351.5189622608,1807323.7931714018
2024-01-11,4627751.273797804,1419336.0838594604,1819368.1484621728
2024-01-12,4631142.100922538,1414383.4141551564,1813853.981902665
2024-01-15,4631142.100922538,1412983.746630027,1812268.02805009
2024-01-16,4628363.415661984,1421579.858568976,1816059.4332530422
2024-01-17,4572271.104928528,1390657.972936886,1782261.0807060625
2024-01-18,4590108.945504978,1410317.9183283192,1796091.0922230412
2024-01-19,4615536.781054449,1408186.1170208144,1795378.9428376604
2024-01-22,4622783.643119479,1386273.78358125,1756406.9833541077
2024-01-23,4639382.172588333,1391885.373689692,1770339.9449295765
2024-01-24,4653940.00101781,1411342.9056236448,1786391.0248002198
2024-01-25,4668532.998968597,1439685.0963401883,1816600.8937640134
2024-01-26,4654221.695150365,1435766.027269826,1806416.0279087715
2024-01-29,4691960.526492054,1422906.3127158678,1788738.485746972
2024-01-30,4648427.72212939,1397531.4171525985,1759634.8546073113
2024-01-31,4603559.781390966,1384744.9159768778,1735181.8512738144
2024-02-01,4660184.081948084,1385761.2899335872,1738858.2371787764
2024-02-02,4725116.391461231,1369361.4932083786,1721824.3719230366
2024-02-05,4713611.700363525,1378315.058699899,1711202.1750385999
2024-02-06,4713664.216756362,1426235.368091022,1772150.2783722398
2024-02-07,4757542.880025417,1439990.8698610628,1811178.5842624123
2024-02-08,4762664.07812768,1449164.0754872954,1826876.4989723891
2024-02-09,4800340.179137885,,1829766.880589877
2024-02-12,4787406.934752354,,1828780.9162060167
2024-02-13,4716895.7629626645,,1823393.8878165036
2024-02-14,4767254.7842262415,,1827287.3099391395
2024-02-15,4786229.244356218,,1828741.8908993674
2024-02-16,4753312.511943791,,1826226.499161911
2024-02-19,4753312.511943791,1465908.4057571513,1826226.499161911
2024-02-20,4750460.524436625,1468940.3009500473,1827496.0883322938
2024-02-21,4787082.163403501,1488759.5931058798,1834008.041058425
2024-02-22,4851955.815314605,1501593.46764399,1856302.435524192
2024-02-23,4838346.7102163825,1502915.6151215737,1858420.2879094435
2024-02-26,4747255.312226129,1487247.9521787404,1850845.754804133
2024-02-27,4767539.803491443,1505090.4831221595,1875609.4484316374
2024-02-28,4737716.736136012,1485912.8846932326,1845815.2318933157
2024-02-29,4802399.596403917,1514259.3820790842,1883461.7951117128
2024-03-01,4812893.826375355,1523613.4678162567,1896474.210194241
2024-03-04,4819690.495336418,1524935.6152938404,1902695.213383872
2024-03-05,4790850.97325809,1535547.2484689755,1901105.6846766945
2024-03-06,4800462.152065015,1529319.8046494767,1901688.545436849
2024-03-07,4753384.268458321,1520133.6790153196,1894546.5310834998
2024-03-08,4796173.390140625,1526675.509694309,1901248.1574820033
2024-03-11,4867170.262241373,1545775.5880756907,1921704.8081224964
2024-03-12,4862078.970340066,1549319.976916249,1924170.322645545
2024-03-13,4869463.028345611,1538497.3169450175,1916658.9316397593
2024-03-14,4844000.544723654,1534130.3542666137,1909762.8523139753
2024-03-15,4901949.461026261,1537476.6363190003,1913266.3913247192
2024-03-18,4973147.829866617,1551921.205178336,1930569.0123033526
2024-03-19,4934448.3460747,1540766.9316703817,1920782.2423179033
2024-03-20,4964023.643852927,1544104.6003841516,1929951.3410059367
2024-03-21,4951180.984145903,1542257.0392509808,1931336.4801214964
2024-03-22,4887075.578795025,1526714.2697180822,1915359.4486968943
2024-03-25,4789626.782061635,1518428.237969316,1899625.4210078588
2024-03-26,4773579.733422128,1526175.936054571,1897706.9750232361
2024-03-27,4711309.430316702,1508535.8185686325,1876426.399721749
2024-03-28,4710569.536613781,1516361.036701433,1889457.5907216144
2024-03-29,4710569.536613781,1523475.6543983982,1902097.2802405944
2024-04-01,4707743.194891812,1548527.549763561,1925089.2330773568
2024-04-02,4694413.98279893,1542080.4658093494,1917457.3279132668
2024-04-03,4684193.039831641,1536533.475740529,1915756.9227377689
2024-04-04,4655304.866402956,,1910425.3104871423
2024-04-05,4679277.773137624,,1914999.9316403046
2024-04-08,4677333.347541183,1523014.8407824326,1914840.7799478942
2024-04-09,4686447.153504487,1521757.29334447,1923201.791066061
2024-04-10,4617363.580699723,1509362.6990757857,1905525.7295394696
2024-04-11,4669301.609574691,1509160.2856183052,1912091.4470300092
2024-04-12,4696895.07008598,1496929.3447833285,1903622.4985806772
2024-04-15,4702461.63412945,1528471.3907957831,1914226.8329702788
2024-04-16,4715909.458683867,1512118.967432964,1890700.4537768413
2024-04-17,4724336.222105343,1535499.8751065873,1918139.7832083749
2024-04-18,4730854.682903553,1537394.8096021472,1915772.4469129536
2024-04-19,4742331.663969245,1525275.8421691805,1899346.5109698027
2024-04-22,4680861.205263656,1520641.8659936753,1891095.6794607954
2024-04-23,4632060.288279915,1510013.006141308,1882672.1775138439
2024-04-24,4651718.155154443,1516645.2768757674,1895997.822097322
2024-04-25,4672837.686968689,1520374.852496574,1895047.3975298707
2024-04-26,4680557.524034668,1543626.5600909542,1924027.3571340349
2024-04-29,4667602.437917871,1560698.197228225,1946617.989156696
2024-04-30,4655342.612960392,1552291.5787388324,1930018.7924913687
2024-05-01,4655342.612960392,,1928004.094178462
2024-05-02,4651618.338870023,,1932246.544291656
2024-05-03,4727130.000833673,,1938519.9372165976
2024-05-06,4778324.748084667,1575327.9528678085,1942718.7656054643
2024-05-07,4774564.703114178,1575814.6064996228,1942381.387817711
2024-05-08,4759351.386856725,1563415.70556163,1930289.8518584124
2024-05-09,4807771.850278259,1578204.8079656127,1949494.8894242733
2024-05-10,4802224.513101234,1578945.5550866046,1948527.5490822392
2024-05-13,4788109.247209646,1578260.794666618,1942297.5116660339
2024-05-14,4781152.619528838,1574970.499315237,1941987.4811167207
2024-05-15,4734045.24287308,1561624.1311294646,1936864.3072742037
2024-05-16,4735142.189351012,1567782.6682400343,1938640.9858962898
2024-05-17,4736402.835852341,1583980.0515077624,1953902.0142741755
2024-05-20,4754912.1069080485,1589574.4149389723,1967038.1307991298
2024-05-21,4762574.545054896,1583200.5443629983,1958330.7277460664
2024-05-22,4759403.059675892,1586770.7732194054,1962149.022104932
2024-05-23,4731430.15438413,1568398.5219510915,1933900.1569384506
2024-05-24,4771488.098925671,1551038.3379701786,1918571.5272077967
2024-05-27,4771488.098925671,1565780.0670117722,1934653.9046781058
2024-05-28,4768625.206066315,1554350.1666681,1924417.8309373748
2024-05-29,4767704.911305598,1556223.5678171194,1924655.336661449
2024-05-30,4728258.3566621635,1547950.4560762777,1916480.95532838
2024-05-31,4746980.7591149295,1541753.1589419353,1917524.5826569027
2024-06-03,4757866.024514541,1545555.9479409794,1916073.1613829508
2024-06-04,4768329.567124369,1557149.501718359,1928701.6393612153
2024-06-05,4845169.116174709,1548157.176203066,1923175.9219998808
2024-06-06,4842921.682122665,1547063.282198811,1916450.7955502165
2024-06-07,4837644.288996518,1539250.984073935,1910133.6754857514
2024-06-10,4853271.806410506,,1911367.773963996
2024-06-11,4877088.4069807185,1525801.2558247682,1913243.7159936654
2024-06-12,4930194.013759815,1526335.2828189712,1921661.042843615
2024-06-13,4950125.221302134,1518587.5847337164,1917328.773457718
2024-06-14,4959628.344611691,1525219.8554681758,1920854.259585844
2024-06-17,5009279.063338061,1522924.4007269635,1923570.9529000265
2024-06-18,5016362.9081897745,1526968.3632072606,1928348.9510311417
2024-06-19,5016362.9081897745,1519715.9320924364,1918866.5743718306
2024-06-20,5013353.09044486,1508746.8453647299,1910699.8764268411
2024-06-21,5028734.251793412,1505447.9366747325,1909592.1778129821
2024-06-24,4992206.823016341,1497347.0917062142,1882848.5289134835
2024-06-25,5031057.71977027,1489203.180044615,1872701.652623642
2024-06-26,5041386.971956364,1498832.8926175055,1888540.299275483
2024-06-27,5048521.2272362,1487575.259046157,1870740.3706278035
2024-06-28,5024671.904501597,1490822.487704457,1871226.8854032787
2024-07-01,5047904.322920661,1497937.1054014224,1882147.257803531
2024-07-02,5088977.730344546,1495185.1437135525,1878318.46818644
2024-07-03,5124133.030714726,1491576.1548333727,1877159.37304252
2024-07-04,5124133.030714726,1483996.4168511333,1864011.5500012003
2024-07-05,5121058.550896297,1477644.0796216999,1867474.0825732746
2024-07-08,5098229.6095359465,1465025.5385489948,1851810.318722466
2024-07-09,5101800.150674454,1481412.4152662791,1871223.3286256066
2024-07-10,5155572.083241804,1476743.9857363089,1868413.5602811018
2024-07-11,5075129.334179786,1493626.129424024,1880063.4962827954
2024-07-12,5104212.247017339,1495447.850541346,1882431.59747243
2024-07-15,5118376.934021111,1497105.9182249606,1881402.841521049
2024-07-16,5136203.299181461,1506593.5107106843,1893030.0909821098
2024-07-17,5024963.612305237,1508014.711582354,1882872.878810434
2024-07-18,4993390.375552565,1516348.116693509,1888201.5681013854
2024-07-19,4948947.85697087,1524138.881471845,1885348.1957087975
2024-07-22,4951238.0084192725,1513759.8084393472,1885697.1924667289
