date,open,high,low,close,volume,amount
2019-11-25,3117.4399,3133.8301,3117.4399,3133.6399,1904704053,5953320000000
2019-11-26,3134.8501,3142.6899,3131.0,3140.52,2493336600,7822260000000
2019-11-27,3145.49,3154.26,3143.4099,3153.6299,1493045171,4701890000000
2019-11-29,3147.1799,3150.3,3139.3401,3140.98,830224239,2610600000000
2019-12-02,3143.8501,3144.3101,3110.78,3113.8701,1786642208,5588980000000
2019-12-03,3087.4099,3094.97,3070.3301,3093.2,1991484979,6146670000000
2019-12-04,3103.5,3119.3799,3102.53,3112.76,1791049394,5569340000000
2019-12-05,3119.21,3119.45,3103.76,3117.4299,1645721930,5126360000000
2019-12-06,3134.6201,3150.6001,3134.6201,3145.9099,1699014299,5337350000000
2019-12-09,3141.8601,3148.8701,3135.46,3135.96,1596216273,5012980000000
2019-12-10,3135.3601,3142.1201,3126.0901,3132.52,1662835229,5211360000000
2019-12-11,3135.75,3143.98,3133.21,3141.6299,1711032900,5370320000000
2019-12-12,3141.23,3176.28,3138.47,3168.5701,2217305086,6998120000000
2019-12-13,3166.6499,3182.6799,3156.51,3168.8,1956819988,6200500000000
2019-12-16,3183.6299,3197.71,3183.6299,3191.45,2164545446,6902960000000
2019-12-17,3195.3999,3198.22,3191.03,3192.52,1971590974,6297840000000
2019-12-18,3195.21,3198.48,3191.1399,3191.1399,2109637089,6738170000000
2019-12-19,3192.3201,3205.48,3192.3201,3205.3701,1923928144,6154400000000
2019-12-20,3223.3301,3225.6499,3216.03,3221.22,3697537000,11911800000000
2019-12-23,3226.05,3227.78,3222.3,3224.01,1580052417,5095720000000
2019-12-24,3225.45,3226.4299,3220.51,3223.3799,589329805,1899970000000
2019-12-26,3227.2,3240.0801,3227.2,3239.9099,1047945052,3388630000000
2019-12-27,3247.23,3247.9299,3234.3701,3240.02,1110175743,3599620000000
2019-12-30,3240.0901,3240.9199,3216.5701,3221.29,1198740754,3871590000000
2019-12-31,3215.1799,3231.72,3212.03,3230.78,1285724433,4143150000000
2020-01-02,3244.6699,3258.1399,3235.53,3257.8501,1827686033,5938240000000
2020-01-03,3226.3601,3246.1499,3222.3401,3234.8501,1733947876,5604860000000
2020-01-06,3217.55,3246.8401,3214.6399,3246.28,1872802967,6051640000000
2020-01-07,3241.8601,3244.9099,3232.4299,3237.1799,1892856394,6131140000000
2020-01-08,3238.5901,3267.0701,3236.6699,3253.05,1956336829,6355840000000
2020-01-09,3266.03,3275.5801,3263.6699,3274.7,1839202233,6014180000000
2020-01-10,3281.8101,3282.99,3260.8601,3265.3501,1631680402,5340090000000
2020-01-13,3271.1299,3288.1299,3268.4299,3288.1299,1765159091,5787880000000
2020-01-14,3285.3501,3294.25,3277.1899,3283.1499,1969901450,6471100000000
2020-01-15,3282.27,3298.6599,3280.6899,3289.29,1807140795,5941390000000
2020-01-16,3302.97,3317.1101,3302.8201,3316.8101,1795632375,5943410000000
2020-01-17,3323.6599,3329.8799,3318.8601,3329.6201,2148780812,7145780000000
2020-01-21,3321.03,3329.79,3316.6101,3320.79,2190847523,7278120000000
2020-01-22,3330.02,3337.77,3320.04,3321.75,1852031183,6162440000000
2020-01-23,3315.77,3326.8799,3301.8701,3325.54,2034159847,6748360000000
2020-01-24,3333.1001,3333.1799,3281.53,3295.47,2106787710,6975190000000
2020-01-27,3247.1599,3258.8501,3234.5,3243.6299,2136117899,6933910000000
2020-01-28,3255.3501,3285.78,3253.22,3276.24,2023968804,6613620000000
2020-01-29,3289.46,3293.47,3271.8899,3273.3999,2124923928,6974120000000
2020-01-30,3256.45,3285.9099,3242.8,3283.6599,2253788999,7363590000000
2020-01-31,3282.3301,3282.3301,3214.6799,3225.52,2678835839,8709470000000
2020-02-03,3235.6599,3268.4399,3235.6599,3248.9199,2113052898,6861440000000
2020-02-04,3280.6101,3306.9199,3280.6101,3297.5901,2140871720,7046540000000
2020-02-05,3324.9099,3337.5801,3313.75,3334.6899,2252878600,7496980000000
2020-02-06,3344.9199,3347.96,3334.3899,3345.78,1953737177,6531860000000
2020-02-07,3335.54,3341.4199,3322.1201,3327.71,1851359693,6168170000000
2020-02-10,3318.28,3352.26,3317.77,3352.0901,1735188706,5787030000000
2020-02-11,3365.8701,3375.6299,3352.72,3357.75,1879876062,6322010000000
2020-02-12,3370.5,3381.47,3369.72,3379.45,2006519340,6772570000000
2020-02-13,3365.8999,3385.0901,3360.52,3373.9399,1909388714,6437240000000
2020-02-14,3378.0801,3380.6899,3366.1499,3380.1599,1667357285,5629450000000
2020-02-18,3369.04,3375.01,3355.6101,3370.29,1914015420,6445420000000
2020-02-19,3380.3899,3393.52,3378.8301,3386.1499,1725813319,5841400000000
2020-02-20,3380.45,3389.1499,3341.02,3373.23,2028505820,6838020000000
2020-02-21,3360.5,3360.76,3328.45,3337.75,2118610218,7090700000000
2020-02-24,3257.6101,3259.8101,3214.6499,3225.8899,2745642954,8894480000000
2020-02-25,3238.9399,3246.99,3118.77,3128.21,3132889940,9972700000000
2020-02-26,3139.8999,3182.51,3108.99,3116.3899,2992301140,9386690000000
2020-02-27,3062.54,3097.0701,2977.3899,2978.76,3935257829,11919700000000
2020-02-28,2916.8999,2959.72,2855.8401,2954.22,5142324277,15024200000000
2020-03-02,2974.28,3090.96,2945.1899,3090.23,3819116740,11553500000000
2020-03-03,3096.46,3136.72,2976.6299,3003.3701,3871212179,11820000000000
2020-03-04,3045.75,3130.97,3034.3799,3130.1201,3078036175,9496680000000
2020-03-05,3075.7,3083.04,2999.8301,3023.9399,3234688726,9851660000000
2020-03-06,2954.2,2985.9299,2901.54,2972.3701,3910119484,11548600000000
2020-03-09,2863.8899,2863.8899,2734.4299,2746.5601,4706064078,13187300000000
2020-03-10,2813.48,2882.5901,2734.0,2882.23,4346012322,12290800000000
2020-03-11,2825.6001,2825.6001,2707.22,2741.3799,4241642899,11770300000000
2020-03-12,2630.8601,2660.95,2478.8601,2480.6399,5218633781,13374500000000
2020-03-13,2569.99,2711.3301,2492.3701,2711.02,5003636035,13115400000000
2020-03-16,2508.5901,2562.98,2380.9399,2386.1299,4650983384,11439800000000
2020-03-17,2425.6599,2553.9299,2367.04,2529.1899,4826351185,11916000000000
2020-03-18,2436.5,2453.5701,2280.52,2398.1001,5196783768,12431600000000
2020-03-19,2393.48,2466.97,2319.78,2409.3899,4557744384,10926800000000
2020-03-20,2431.9399,2453.01,2295.5601,2304.9199,5303923234,12577500000000
2020-03-23,2290.71,2300.73,2191.8601,2237.3999,4617078431,10412300000000
2020-03-24,2344.4399,2449.71,2344.4399,2447.3301,4718870107,11308700000000
2020-03-25,2457.77,2571.4199,2407.53,2475.5601,4881201399,12096000000000
